_id,OCCUPANCY_DATE,SECTOR,SHELTER_POSTAL_CODE,CAPACITY,SHELTER_PROVINCE,FACILITY_NAME,SHELTER_NAME,OCCUPANCY,ORGANIZATION_NAME,SHELTER_ADDRESS,SHELTER_CITY,PROGRAM_NAME,id,DateRange
1844678,2020-02-17T00:00:00,Men,M3M 2X4,28,ON,Downsview Dells 1651 Sheppard W,Downsview Dells,25,City of Toronto,1651 Sheppard Ave West,Toronto,Downsview Dells Bedded Program,,
1844679,2020-02-17T00:00:00,Families,M1E 2M6,252,ON,Family Residence - LI Site,Family Residence,152,City of Toronto,4222 Kingston Road,Toronto,Family Residence - LI Site (Internal Referral Only),,
1844680,2020-02-17T00:00:00,Families,M1E 2M6,48,ON,Family Residence - MA Site,Family Residence,52,City of Toronto,4222 Kingston Road,Toronto,Family Residence - MA Site (Internal Referral Only),,
1844681,2020-02-17T00:00:00,Families,M1E 2M6,110,ON,Family Residence - Main Building,Family Residence,154,City of Toronto,4222 Kingston Road,Toronto,Family Residence - Main,,
1844682,2020-02-17T00:00:00,Families,M1E 2M6,50,ON,Family Residence - Roycroft Site,Family Residence,50,City of Toronto,4222 Kingston Road,Toronto,Family Residence - Roycroft Site,,
1844683,2020-02-17T00:00:00,Co-ed,M5V 3W3,34,ON,Fort York - Staybridge Suites,Fort York Residence,33,City of Toronto,38 Bathrust St,Toronto,Fort York - Staybridge Suites,,
1844684,2020-02-17T00:00:00,Men,M5V 3W3,15,ON,Fort York Res 38 Bathurst St.,Fort York Residence,15,City of Toronto,38 Bathrust St,Toronto,Fort York Extreme Weather Program,,
1844685,2020-02-17T00:00:00,Men,M5V 3W3,74,ON,Fort York Res 38 Bathurst St.,Fort York Residence,74,City of Toronto,38 Bathrust St,Toronto,Fort York Residence Bedded Program,,
1844686,2020-02-17T00:00:00,Men,M5V 3W3,48,ON,Fort York Res 38 Bathurst St.,Fort York Residence,48,City of Toronto,38 Bathrust St,Toronto,Fort York SRO Units Program,,
1844687,2020-02-17T00:00:00,Families,M5A 2R9,90,ON,Robertson House,Robertson House,107,City of Toronto,291 Sherbourne Street,Toronto,Robertson House - MAIN Program,,
1844688,2020-02-17T00:00:00,Men,M1M 1P8,89,ON,3306 Kingston Road,Scarborough Village Residence,87,City of Toronto,3306 Kingston Road,Toronto,Scarborough Village Residence Main Program,,
1844689,2020-02-17T00:00:00,Men,M5A-2N2,65,ON,Junction Place,Seaton House,64,City of Toronto,339 George Street,Toronto,Junction Place,,
1844690,2020-02-17T00:00:00,Men,M5A-2N2,48,ON,Seaton House - 339 George Street,Seaton House,46,City of Toronto,339 George Street,Toronto,Seaton House - Annex Harm Reduction & Managed Alcohol Program,,
1844691,2020-02-17T00:00:00,Men,M5A-2N2,165,ON,Seaton House - 339 George Street,Seaton House,163,City of Toronto,339 George Street,Toronto,Seaton House - Hostel Program,,
1844692,2020-02-17T00:00:00,Men,M5A-2N2,42,ON,Seaton House - 339 George Street,Seaton House,42,City of Toronto,339 George Street,Toronto,Seaton House - Hostels Extreme Weather Program,,
1844693,2020-02-17T00:00:00,Men,M5A-2N2,22,ON,Seaton House - 339 George Street,Seaton House,22,City of Toronto,339 George Street,Toronto,Seaton House - Infirmary Bedded Program,,
1844694,2020-02-17T00:00:00,Men,M5A-2N2,17,ON,Seaton House - 339 George Street,Seaton House,17,City of Toronto,339 George Street,Toronto,Seaton House - Long Term Program,,
1844695,2020-02-17T00:00:00,Men,M5A-2N2,50,ON,Seaton House - 339 George Street,Seaton House,50,City of Toronto,339 George Street,Toronto,Seaton House - O'Neill Harm Reduction Program,,
1844696,2020-02-17T00:00:00,Men,M5A-2N2,122,ON,Seaton House - 339 George Street,Seaton House,122,City of Toronto,339 George Street,Toronto,Seaton House - Winter Program,,
1844697,2020-02-17T00:00:00,Co-ed,M5V 1X1,40,ON,129 Peter St,Streets To Homes,34,City of Toronto,129 Peter Street,Toronto,Streets to Homes Bedded Program,,
1844698,2020-02-17T00:00:00,Men,M5V 1X1,2,ON,COTA,Streets To Homes,1,City of Toronto,129 Peter Street,Toronto,Bailey House,,
1844699,2020-02-17T00:00:00,Co-ed,M5T 1H9,50,ON,Womens Res-Alexandra Hotel,Women's Residence,49,City of Toronto,674 Dundas St. W,Toronto,Women's Res-Alexandra Hotel,,
1844700,2020-02-17T00:00:00,Women,M5T 1H9,10,ON,Womens' Res - 63 Bellwoods Ave.,Women's Residence,10,City of Toronto,674 Dundas St. W,Toronto,Womens' Residence - Bellwoods House,,
1844701,2020-02-17T00:00:00,Women,M5T 1H9,13,ON,Womens' Res - 674 Dundas St. W,Women's Residence,11,City of Toronto,674 Dundas St. W,Toronto,Women's Residence Extreme Weather Program,,
1844702,2020-02-17T00:00:00,Women,M5T 1H9,108,ON,Womens' Res - 674 Dundas St. W,Women's Residence,100,City of Toronto,674 Dundas St. W,Toronto,Womens' Residence - Main Program,,
1844703,2020-02-17T00:00:00,Men,M6C 1C2,56,ON,Cornerstone 616 Vaughan Rd.,Cornerstone Place,56,Cornerstone Place,616 Vaughan Road Toronto,Toronto,Cornerstone Place,,
1844704,2020-02-17T00:00:00,Youth,M5B 2P3,2,ON,Covenant House-20 Gerrard St. E.,Covenant House,0,Covenant House Toronto,20 Gerrard Street East,Toronto,Covenant House -  Transitional Safe Beds for women,,
